label,original_price,reduced_price,product_link,product_details,technical_data
Bett Tonda,,"2.874,17 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-tonda/ge-p-32500.html,"Produktdetails Die typischen Merkmale der Tonda-Möbelserie – schlanke, nach innen versetzte Füße, schwebender Charakter, harmonisch runde, charmante Formensprache und samtweich geschwungene Eckradien – verbinden sich bei diesem Bett mit dem nach innen gebogenen, weichen Polsterbetthaupt zu einem Geborgenheit, Trost und Schutz vermittelnden Ganzen. So wird das Schlafen in diesem Bett zu einem Seelenheil spendenden Genuss. Doch ein bequemes, stabiles Betthaupt wie jenes von Tonda verheißt auch dem Wachenden schöne Stunden – beim Lesen. Für den Betthauptbezug kann aus unseren NATURTEXTIL BEST-zertifizierten Möbelstoffen aus Schurwolle (Schaf) gewählt werden. Preise inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör. Weitere Größen auf Anfrage.","{'Maße': {'Doppelbettgröße': '180 x 200 cm', 'Länge in cm': '208.4', 'Breite in cm': '187.4', 'Fußhöhe': '19,5 cm', 'lichte Höhe in cm': '19.5', 'Lattenrostauflagehöhe in cm': '22.5', 'Oberkante Seitenwange in cm': '40.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'mit Polsterbetthaupt', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Holztyp': 'Vollholz', 'Holzmechanik': 'unsichtbare Dübel-Laschen Verbindung', 'N/A': 'Gratausfräsung'}}"
Bett Tonda,,"1.707,50 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-tonda/ge-p-32358.html,"Produktdetails Die typischen Merkmale der Tonda-Möbelserie – schlanke, nach innen versetzte Füße, schwebender Charakter, harmonisch runde, charmante Formensprache und samtweich geschwungene Eckradien – verbinden sich bei diesem Bett mit dem einem Seelenheil spendenden Genuss. Sanft gerundete Ecken Wir fertigen das Bett Tonda mit den charakteristischen, perfekt gerundeten Ecken aus mitteleuropäischem Buchen- oder Eichenmassivholz Betthaupt, Fußteil und Seitenwangen werden von passgenauen, bei Bedarf wieder lösbaren, metallfreien Holzsteckverbindungen (Lasche & Dübel) fest zusammengehalten.  So lässt sich das Bett ohne Qualitäts- und Funktionsverlust wiederholt zerlegen. Die Holzoberfläche ist von Hand mit natürlichem, duftendem, lösemittelfreiem Pflegeöl eingelassen. Preise inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör. Andere Größen auf Anfrage.","{'Maße': {'Doppelbettgröße': '180 x 200 cm', 'Länge in cm': '207.9', 'Breite in cm': '186.2', 'Fußhöhe': '19,5 cm', 'lichte Höhe in cm': '19.5', 'Lattenrostauflagehöhe in cm': '22.5', 'Oberkante Seitenwange in cm': '40.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Kopfhauptart': 'ohne Betthaupt', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'unsichtbare Dübel-Laschen Verbindung', 'N/A': 'Gratausfräsung'}}"
Bett Lorea mit Polsterbetthaupt,,"3.290,83 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-lorea-mit-polsterbetthaupt/ge-p-35148.html,"Produktdetails Abnehmbare Polsterungen Prägendes Merkmal dieses Bettes ist unverkennbar seine Polsterung. Am Betthaupt ist sie 5 cm dick, umgibt einen Rahmen aus stabilen Holzleisten und besteht aus weichem Kokoslatex, Naturlatex und Schurwollvlies, bezogen mit Baumwollstoff. Darüber kommt ein abnehm- und austauschbarer Überzug aus Schurwolle (verschiedene Farben stehen zur Auswahl). Diese Polsterung ist samt Überzug am Bettrahmen befestigt und mit wenigen Handgriffen abnehm- sowie austauschbar. Auch die Polsterungen des Bettrahmens aus Schurwollfilz kommen ohne Metallklammern aus, was bei Polstermöbeln wohl einzigartig sein dürfte. Die Polsterungen sind nicht angetackert, sondern feinsinnig mit dünnen Holzleisten – von außen unsichtbar – in Nuten auf der Innenseite des Bettrahmens geklemmt. Sowohl die Polsterung des Betthauptes als auch jene des Rahmens können von uns erneuert werden, auch Jahre nach dem Kauf. Sei es aufgrund einer Beschädigung, Verschmutzung oder einfach, weil Sie sich eine andere Stofffarbe wünschen. Saubere Tischlerarbeit Unsere Tischler fertigen Lorea aus mitteleuropäischem Massivholz. Die Einzelteile – auch das stabile, zum bequemen Anlehnen einladende Betthaupt – sind über passgenaue, wieder lösbare, metallfreie Holzsteckverbindungen zusammengefügt. So lässt sich Lorea ohne Qualitäts- und Funktionsverlust wiederholt zerlegen und wieder zusammenbauen. Die sichtbaren Holzoberflächen werden mit natürlichem, duftendem Pflegeöl behandelt. Die nicht sichtbaren, unter der Polsterung ""versteckten"", Konstruktionsteile sind immer aus Buche. Preis, inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Länge in cm': '226.5', 'Breite in cm': '189.4', 'Höhe in cm': '108.3', 'lichte Höhe in cm': '22.5', 'Oberkante Seitenwange in cm': '39.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'mit Polsterbetthaupt', 'Designer': 'N/A'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'unsichtbare Dübel-Laschen Verbindung', 'N/A': 'Schlitz- und Zapfenverbindung'}}"
Bett Lorea ohne Betthaupt,,"2.040,83 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-lorea-ohne-betthaupt/ge-p-35507.html,"Produktdetails Prägendes Merkmal dieses Bettes ist unverkennbar die weiche Polsterung des Rahmens, die einen optisch und haptisch spannenden Kontrast zum Holz bietet. Die Polsterungselemente aus Schurwollfilz und Stoffbespannung kommen ohne Metallklammern aus, was bei Polsterbetten wohl einzigartig sein dürfte. Sie sind nicht angetackert, sondern feinsinnig mit dünnen Holzleisten – von außen unsichtbar – in Nuten auf der Innenseite des Bettrahmens geklemmt. Die abnehm- und austauschbaren Polsterungen können von uns erneuert werden, auch Jahre nach dem Kauf. Sei es aufgrund einer Beschädigung, Verschmutzung oder einfach, weil Sie sich eine andere Stofffarbe wünschen. Unsere Tischler fertigen Lorea aus 27 mm dickem, mitteleuropäischem Buchen- oder Eichenvollholz. Die Einzelteile sind über passgenaue, wieder lösbare, metallfreie Holzsteckverbindungen zusammengefügt. So lässt sich Lorea ohne Qualitäts- und Funktionsverlust wiederholt zerlegen und wieder zusammenbauen. Die sichtbaren Holzoberflächen werden mit natürlichem, duftendem Pflegeöl behandelt. Der Unterbau besteht immer aus stabilem Buchenholz. Preis, inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Länge in cm': '212.0', 'Breite in cm': '186.6', 'Höhe in cm': '39.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'ohne Betthaupt', 'Designer': 'N/A'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'unsichtbare Dübel-Laschen Verbindung', 'N/A': 'Schlitz- und Zapfenverbindung'}}"
Bett Almara,,"3.874,17 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-almara-/ge-p-30828.html,"Produktdetails Schwebende Bequemlichkeit Die beiden nach innen versetzten, kaum sichtbaren, kufenförmigen Fußgestelle und das abgerundete Profil des Bettrahmens verleihen Almara eine abgehobene, schwebende Anmutung. Es ist unser bequemstes Bett. Das liegt auch an den großzügen Polsterbetthäuptern, die so komfortabel gefertigt sind wie unsere Sofas und Matratzen: kleiner betriebsinterner Know-how- Transfer. Diese opulenten, 11 cm dicken Betthäupter bestehen aus mit Jutegurten bespannten Holzrahmen, die in unserer Werkstätte großzügig mit Kokoslatex, Naturlatex und Schurwoll-vlies gepolstert werden. Die Polsterbetthäupter lehnen lose an einem mit dem Bettkorpus fest verbundenen Holzbügel, lassen sich daher (einzeln) hochkant stellen – für noch mehr Komfort beim Lesen oder Frühstücken im Bett. Die „Gefahr“ dabei: Man kommt tagelang nicht aus dem nestartige Geborgenheit schenkenden Bett heraus ... Für den Betthauptbezug kann unter 20 NATURTEXTIL BEST-zertifizierten Möbelstoffen aus Schafschurwolle gewählt werden. Der Bezug ist mit Steinnussknöpfen verschlossen, kann abgenommen und gewechselt werden. Der Bettkorpus entsteht aus Massivholz aus nachhaltig bewirtschafteten Wäldern. Er ist handwerklich erstklassig verarbeitet, mit wieder lösbaren, metallfreien Gratdübel-Steckverbindungen beim Bettrahmen, fix verleimten Schlitz-und-Zapfenverbindungen bei den Fußgestellen und beim Betthauptbügel. Die Holzoberfläche wird von Hand mit Naturöl eingelassen. PS: Ein besonderes funktionales Detail ist der optionale Bettkasten, der unter Almara passgenau Platz findet. Das schöne Stück lässt sich bequem herausziehen, der Deckel schützt den Inhalt vor Staub. Bitte beachten: Bei Bettbreite 160 cm ist der Bettkasten nicht kompatibel. Preise inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör. Andere Größen auf Anfrage.","{'Maße': {'Doppelbettgröße': '180 x 200 cm', 'Länge in cm': '222.0', 'Breite in cm': '186.0', 'Höhe in cm': '98.1', 'lichte Höhe in cm': '20.5', 'Oberkante Seitenwange in cm': '38.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'mit Polsterbetthaupt', 'Designer': 'Johannes Scherr'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'Gratdübel-Verbindung', 'N/A': 'fixverleimte Dübelverbindung'}}"
Polsterbett Filomena,,"5.581,67 €",https://www.grueneerde.com/de/produkte/schlafen/betten/polsterbett-filomena/ge-p-211666.html,"Produktdetails Schlafkomfort in seiner schönsten Form Filomena ist eine „klassische Schönheit“, ein elegantes Polsterbett, aus hochwertigen Naturmaterialien handwerklich meisterhaft gefertigt. Holz und Stoff ergänzen einander hervorragend und sind bis ins kleinste Detail harmonisch aufeinander abgestimmt. Das körperreiche Betthaupt und die Polsterung des Rahmens lassen Filomena rundherum optisch und haptisch weich erscheinen, wirken einladend, verheißen Komfort und Geborgenheit. Für den Betthauptbezug kann unter 20 NATURTEXTIL BEST-zertifizierten Möbelstoffen aus 100 % Schurwolle (Schaf) gewählt werden. Gemeinsam mit der 28 cm hohen Naturmatratze Paradiesische Wolke Premium bietet das Bett eine Liegehöhe von 60 cm, und damit Schlafkomfort auf „höchstem“ Niveau. Ab sofort haben Sie bei Filomena noch mehr Auswahlmöglichkeiten: • Wir fertigen das Bett für Sie auch in Esche – zusätzlich zu Buche und Eiche. • Sie können Filomena nun auch mit einem niedrigen Betthaupt wählen: H 103,6 cm – zusätzlich zum Modell mit hohem Betthaupt H 127,8 cm. Das niedrige Betthaupt wirkt zurückhaltender als das hohe, und harmoniert daher in Bezug auf die Proportionen sehr gut auch mit weniger hohen Grüne Erde-Matratzen, wie etwa der Himmlischen Wolke Klassik oder der Weißen Wolke. Preis, inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Doppelbettgröße': '160 x 200 cm', 'Länge in cm': '225.1', 'Breite in cm': '171.0', 'Höhe in cm': '127.8', 'lichte Höhe in cm': '18.5', 'Lattenrostauflagehöhe in cm': '24.6', 'Oberkante Seitenwange in cm': '45.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Stavang Sand (66)', 'Stoffart': 'Wollstoff Stavang', 'Kopfhauptart': 'mit Polsterbetthaupt', 'Designer': 'N/A', 'Möbel-Serie': 'Filomena', 'Farbe': 'Sand'}, 'Spezifikation': {'Holztyp': 'Vollholz', 'Holzmechanik': 'Gratdübel-Verbindung', 'N/A': 'Verbindungsplatte'}}"
Polsterbett Filomena,,"4.957,50 €",https://www.grueneerde.com/de/produkte/schlafen/betten/polsterbett-filomena/ge-p-31902.html,"Produktdetails Schlafkomfort in seiner schönsten Form Filomena ist eine „klassische Schönheit“, ein elegantes Polsterbett, aus hochwertigen Naturmaterialien handwerklich meisterhaft gefertigt. Holz und Stoff ergänzen einander hervorragend und sind bis ins kleinste Detail harmonisch aufeinander abgestimmt. Das körperreiche Betthaupt und die Polsterung des Rahmens lassen Filomena rundherum optisch und haptisch weich erscheinen, wirken einladend, verheißen Komfort und Geborgenheit. Für den Betthauptbezug kann unter 20 NATURTEXTIL BEST-zertifizierten Möbelstoffen aus 100 % Schurwolle (Schaf) gewählt werden. Gemeinsam mit der 28 cm hohen Naturmatratze Paradiesische Wolke Premium bietet das Bett eine Liegehöhe von 60 cm, und damit Schlafkomfort auf „höchstem“ Niveau. Ab sofort haben Sie bei Filomena noch mehr Auswahlmöglichkeiten: • Wir fertigen das Bett für Sie auch in Esche – zusätzlich zu Buche und Eiche. • Sie können Filomena nun auch mit einem niedrigen Betthaupt wählen: H 103,6 cm – zusätzlich zum Modell mit hohem Betthaupt H 127,8 cm. Das niedrige Betthaupt wirkt zurückhaltender als das hohe, und harmoniert daher in Bezug auf die Proportionen sehr gut auch mit weniger hohen Grüne Erde-Matratzen, wie etwa der Himmlischen Wolke Klassik oder der Weißen Wolke. Preis, inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Doppelbettgröße': '160 x 200 cm', 'Länge in cm': '222.5', 'Breite in cm': '171.0', 'Höhe in cm': '103.6', 'lichte Höhe in cm': '18.5', 'Lattenrostauflagehöhe in cm': '24.6', 'Oberkante Seitenwange in cm': '45.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'mit niedrigem Polsterbetthaupt', 'Designer': 'N/A'}, 'Spezifikation': {'Holztyp': 'Vollholz', 'Holzmechanik': 'Gratdübel-Verbindung', 'N/A': 'Verbindungsplatte'}}"
Bett Almeno mit Steg - Betthaupt,,"1.124,17 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-almeno-mit-steg-betthaupt/ge-p-30248.html,"Produktdetails So einfach wie möglich, aber nicht einfacher Almeno ist preisgünstig und erfüllt gleichzeitig hohe Ansprüche an Qualität, Design und Funktionalität. Die Grundidee des Bettes zeigt sich an der Reduktion auf das Wesentliche: kein Zentimeter Holz zu wenig, kein Gramm zu viel. Wir fertigen Almeno in verschiedenen Holzarten – immer aber aus Massivholz aus Europa. Passgenaue, bei Bedarf wieder lösbare, metallfreie Holzsteckverbindungen: Das Bett lässt sich ohne Qualitäts- und Funktionsverlust wiederholt zerlegen. Die Oberfläche ist von Hand mit natürlichem, duftendem, lösemittelfreiem Pflegeöl eingelassen. Für das optionale textile Betthaupt können Sie aus verschiedenen NATURTEXTIL BEST-zertifizierten Möbelstoffen aus 100 % Schurwolle wählen. Preis, inkl. Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Doppelbettgröße': '180 x 200 cm', 'Länge in cm': '211.6', 'Breite in cm': '185.2', 'Höhe in cm': '79.0', 'lichte Höhe in cm': '23.5', 'Lattenrostauflagehöhe in cm': '26.5', 'Oberkante Seitenwange in cm': '39.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Kopfhauptart': 'mit Holzbetthaupt', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Almeno'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'Sichtbare Dübel-Laschenverbindung', 'N/A': 'fixverleimte Dübelverbindung'}}"
Bett Almeno mit Sprossen - Betthaupt horizontal,,"1.665,00 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-almeno-mit-sprossen-betthaupt-horizontal/ge-p-31596.html,"Produktdetails Die horizontale Linie Das Bett Almeno bietet einen attraktiven Preis und verfügt gleichzeitig über alle typischen Grüne Erde-Tugenden: 100 % Naturmaterialien, hohe Qualität, gutes Design, sorgfältiges Tischlerhandwerk. Charaktermerkmal dieser Almeno-Variante ist ein elegantes Betthaupt, dessen feingliedrige Sprossen die horizontale Linie des Möbels betonen. Von der optischen Leichtigkeit sollte man sich aber nicht täuschen lassen: Das handwerklich sauber und exakt gearbeitete Betthaupt ist sehr stabil und bietet Anlehnungsbedürftigen gerne eine verlässliche Stütze. Material & Fertigung Das hochwertige, dauerhafte Massivholz für Almeno stammt aus mitteleuropäischen, nachhaltig bewirtschafteten Wäldern. Die Teile des Bettes werden von passgenauen, bei Bedarf wieder lösbaren Holzsteckverbindungen fest zusammengehalten. Dank dieser metallfreien Lasche-und-Dübel-Verbindungen lässt sich das Bett ohne Qualitäts- und Funktionsverlust wiederholt zerlegen und wieder zusammenbauen – ganz im Sinne der langen Lebensdauer unserer Möbel. Die Holzoberfläche ist von Hand mit natürlichem, lösemittelfreiem Pflegeöl eingelassen. Gut zu wissen Das Betthaupt kommt auch bei höheren Matratzen bzw. Schlafsystemen mit Toppern und/oder Unterbetten optisch gut zur Geltung. Auch in 210 cm Länge erhältlich.","{'Maße': {'Länge in cm': '215.6', 'Breite in cm': '185.2', 'Höhe in cm': '96.8', 'lichte Höhe in cm': '23.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Almeno'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'Sichtbare Dübel-Laschenverbindung', 'N/A': 'fixverleimte Dübelverbindung'}}"
Bett Almeno mit Polsterbetthaupt,,"1.440,83 €",https://www.grueneerde.com/de/produkte/schlafen/betten/bett-almeno-mit-polsterbetthaupt/ge-p-39404.html,"Produktdetails So einfach wie möglich, aber nicht einfacher Almeno ist preisgünstig und erfüllt gleichzeitig hohe Ansprüche an Qualität, Design und Funktionalität. Die Grundidee des Bettes zeigt sich an der Reduktion auf das Wesentliche: kein Zentimeter Holz zu wenig, kein Gramm zu viel. Wir fertigen Almeno in verschiedenen Holzarten – immer aber aus Massivholz aus Europa. Passgenaue, bei Bedarf wieder lösbare, metallfreie Holzsteckverbindungen: Das Bett lässt sich ohne Qualitäts- und Funktionsverlust wiederholt zerlegen. Für das Betthaupt können Sie eine abnehmbare, gepolsterte Housse wählen. Der Polster ist mit weichem Kokoslatex und Schurwollfilz gefüllt. Beim wechselbaren Überzug können Sie aus unseren verschiedenen NATURTEXTIL BEST-zertifizierten Möbelstoffen aus Schurwolle wählen. Die gepolsterte Housse wird mit dekorativen Knöpfen aus Olivenholz am Betthaupt befestigt. Die Holz-Oberfläche ist von Hand mit natürlichem, duftendem, lösungsmittelfreiem Pflegeöl eingelassen. Hinweis: Preis inklusive Aufstellservice, ohne Lattenrost, Matratze und Zubehör.","{'Maße': {'Doppelbettgröße': '180 x 200 cm', 'Länge in cm': '213.6', 'Breite in cm': '185.2', 'Höhe in cm': '81.0', 'lichte Höhe in cm': '23.5', 'Oberkante Seitenwange in cm': '39.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Stoffart': 'Wollstoff Tano', 'Kopfhauptart': 'mit Polsterbetthaupt', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Almeno'}, 'Spezifikation': {'Holztyp': 'Massivholz', 'Holzmechanik': 'Sichtbare Dübel-Laschenverbindung', 'N/A': 'fixverleimte Dübelverbindung'}}"
